time_from_launch[s],elapsed_time[s],launch_clear?,combusting?,para_opened?,air_density[kg/m3],gravity[m/s2],pressure[Pa],temperature[C],wind_x[m/s],wind_y[m/s],wind_z[m/s],mass[kg],Cg_from_nose[m],inertia moment pitch & yaw[kg*m2],inertia moment roll[kg*m2],attack angle[rad],altitude[m],velocity[m/s],airspeed[m/s],accel[m/s2],longitudinal accel[m/s2],normal_force[N],Cnp,Cny,Cmqp,Cmqy,Cp_from_nose[m],Cd,Cna,latitude,longitude,downrange[m],Fst[%],dynamic_pressure[Pa],
32.78100000,32.78100000,1,0,"1",1.14590507,9.80452387,93287.16928005,10.50560990,-10.70843345,-7.79727859,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739863,691.51535378,13.91523842,4.24394600,0.01355011,0.00633842,0.08822880,-12.37619879,-10.70281622,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25028401,140.00489467,948.86198812,16.36815920,10.31949260,
32.79100000,32.79100000,1,0,"1",1.14590981,9.80452400,93287.64620532,10.50588569,-10.70832391,-7.79719883,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739868,691.47291441,13.91510697,4.24393724,0.01355077,0.00633874,0.08823306,-12.37619973,-10.70281573,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25028331,140.00489341,948.84762466,16.36815920,10.31949273,
32.80100000,32.80100000,1,0,"1",1.14591456,9.80452413,93288.12313158,10.50616149,-10.70821437,-7.79711907,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739873,691.43047512,13.91497552,4.24392848,0.01355143,0.00633906,0.08823732,-12.37620066,-10.70281525,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25028261,140.00489215,948.83327963,16.36815920,10.31949286,
32.81100000,32.81100000,1,0,"1",1.14591930,9.80452426,93288.60005884,10.50643728,-10.70810483,-7.79703931,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739879,691.38803593,13.91484405,4.24391973,0.01355209,0.00633938,0.08824158,-12.37620159,-10.70281476,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25028190,140.00489089,948.81895305,16.36815920,10.31949300,
32.82100000,32.82100000,1,0,"1",1.14592405,9.80452439,93289.07698708,10.50671308,-10.70799528,-7.79695954,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739884,691.34559682,13.91471259,4.24391097,0.01355275,0.00633970,0.08824584,-12.37620253,-10.70281427,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25028120,140.00488963,948.80464490,16.36815920,10.31949313,
32.83100000,32.83100000,1,0,"1",1.14592879,9.80452452,93289.55391631,10.50698887,-10.70788572,-7.79687977,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739890,691.30315780,13.91458111,4.24390221,0.01355341,0.00634002,0.08825011,-12.37620346,-10.70281378,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25028050,140.00488837,948.79035519,16.36815920,10.31949326,
32.84100000,32.84100000,1,0,"1",1.14593354,9.80452465,93290.03084653,10.50726467,-10.70777616,-7.79679999,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739895,691.26071886,13.91444963,4.24389345,0.01355407,0.00634034,0.08825437,-12.37620439,-10.70281330,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027979,140.00488711,948.77608392,16.36815920,10.31949340,
32.85100000,32.85100000,1,0,"1",1.14593828,9.80452478,93290.50777775,10.50754046,-10.70766659,-7.79672021,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739900,691.21828002,13.91431814,4.24388469,0.01355473,0.00634066,0.08825863,-12.37620533,-10.70281281,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027909,140.00488585,948.76183109,16.36815920,10.31949353,
32.86100000,32.86100000,1,0,"1",1.14594302,9.80452491,93290.98470995,10.50781625,-10.70755702,-7.79664043,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739906,691.17584126,13.91418665,4.24387594,0.01355539,0.00634097,0.08826290,-12.37620626,-10.70281232,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027839,140.00488459,948.74759670,16.36815920,10.31949366,
32.87100000,32.87100000,1,0,"1",1.14594777,9.80452504,93291.46164315,10.50809204,-10.70744745,-7.79656064,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739911,691.13340259,13.91405515,4.24386718,0.01355605,0.00634129,0.08826716,-12.37620720,-10.70281183,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027768,140.00488333,948.73338075,16.36815920,10.31949380,
32.88100000,32.88100000,1,0,"1",1.14595251,9.80452517,93291.93857733,10.50836783,-10.70733786,-7.79648085,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739917,691.09096400,13.91392364,4.24385842,0.01355671,0.00634161,0.08827143,-12.37620813,-10.70281134,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027698,140.00488207,948.71918324,16.36815920,10.31949393,
32.89100000,32.89100000,1,0,"1",1.14595726,9.80452530,93292.41551251,10.50864362,-10.70722827,-7.79640105,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739922,691.04852551,13.91379213,4.24384967,0.01355737,0.00634193,0.08827569,-12.37620906,-10.70281086,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027628,140.00488081,948.70500417,16.36815920,10.31949406,
32.90100000,32.90100000,1,0,"1",1.14596200,9.80452543,93292.89244867,10.50891941,-10.70711868,-7.79632125,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739928,691.00608710,13.91366061,4.24384091,0.01355804,0.00634225,0.08827996,-12.37621000,-10.70281037,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027557,140.00487955,948.69084354,16.36815920,10.31949420,
32.91100000,32.91100000,1,0,"1",1.14596675,9.80452556,93293.36938583,10.50919520,-10.70700908,-7.79624145,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739933,690.96364878,13.91352909,4.24383215,0.01355870,0.00634257,0.08828423,-12.37621093,-10.70280988,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027487,140.00487828,948.67670135,16.36815920,10.31949433,
32.92100000,32.92100000,1,0,"1",1.14597149,9.80452569,93293.84632398,10.50947099,-10.70689948,-7.79616164,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739938,690.92121055,13.91339756,4.24382339,0.01355936,0.00634289,0.08828849,-12.37621187,-10.70280939,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027417,140.00487702,948.66257761,16.36815920,10.31949446,
32.93100000,32.93100000,1,0,"1",1.14597623,9.80452582,93294.32326311,10.50974678,-10.70678987,-7.79608183,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739944,690.87877240,13.91326602,4.24381464,0.01356002,0.00634321,0.08829276,-12.37621280,-10.70280890,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027347,140.00487576,948.64847230,16.36815920,10.31949460,
32.94100000,32.94100000,1,0,"1",1.14598098,9.80452595,93294.80020324,10.51002257,-10.70668025,-7.79600201,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739949,690.83633434,13.91313448,4.24380588,0.01356068,0.00634353,0.08829703,-12.37621374,-10.70280842,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027276,140.00487450,948.63438544,16.36815920,10.31949473,
32.95100000,32.95100000,1,0,"1",1.14598572,9.80452608,93295.27714436,10.51029836,-10.70657063,-7.79592219,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739955,690.79389637,13.91300293,4.24379712,0.01356134,0.00634385,0.08830130,-12.37621467,-10.70280793,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027206,140.00487324,948.62031702,16.36815920,10.31949487,
32.96100000,32.96100000,1,0,"1",1.14599047,9.80452621,93295.75408647,10.51057414,-10.70646101,-7.79584237,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739960,690.75145849,13.91287137,4.24378837,0.01356200,0.00634417,0.08830557,-12.37621561,-10.70280744,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027136,140.00487198,948.60626704,16.36815920,10.31949500,
32.97100000,32.97100000,1,0,"1",1.14599521,9.80452634,93296.23102957,10.51084993,-10.70635138,-7.79576254,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739966,690.70902070,13.91273981,4.24377961,0.01356267,0.00634449,0.08830984,-12.37621654,-10.70280695,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25027065,140.00487072,948.59223550,16.36815920,10.31949513,
32.98100000,32.98100000,1,0,"1",1.14599996,9.80452647,93296.70797366,10.51112571,-10.70624174,-7.79568271,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739971,690.66658299,13.91260824,4.24377085,0.01356333,0.00634480,0.08831411,-12.37621748,-10.70280646,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026995,140.00486946,948.57822241,16.36815920,10.31949527,
32.99100000,32.99100000,1,0,"1",1.14600470,9.80452661,93297.18491874,10.51140150,-10.70613210,-7.79560288,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739976,690.62414537,13.91247667,4.24376209,0.01356399,0.00634512,0.08831838,-12.37621841,-10.70280597,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026925,140.00486820,948.56422776,16.36815920,10.31949540,
33.00100000,33.00100000,1,0,"1",1.14600944,9.80452674,93297.66186481,10.51167728,-10.70602245,-7.79552304,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739982,690.58170784,13.91234509,4.24375334,0.01356465,0.00634544,0.08832265,-12.37621935,-10.70280548,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026854,140.00486694,948.55025155,16.36815920,10.31949553,
33.01100000,33.01100000,1,0,"1",1.14601419,9.80452687,93298.13881187,10.51195307,-10.70591280,-7.79544319,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739987,690.53927039,13.91221350,4.24374458,0.01356531,0.00634576,0.08832692,-12.37622028,-10.70280500,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026784,140.00486568,948.53629379,16.36815920,10.31949567,
33.02100000,33.02100000,1,0,"1",1.14601893,9.80452700,93298.61575992,10.51222885,-10.70580314,-7.79536335,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739993,690.49683304,13.91208191,4.24373582,0.01356597,0.00634608,0.08833119,-12.37622122,-10.70280451,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026714,140.00486442,948.52235447,16.36815920,10.31949580,
33.03100000,33.03100000,1,0,"1",1.14602368,9.80452713,93299.09270897,10.51250463,-10.70569347,-7.79528350,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33739998,690.45439577,13.91195031,4.24372707,0.01356664,0.00634640,0.08833546,-12.37622216,-10.70280402,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026644,140.00486316,948.50843359,16.36815920,10.31949593,
33.04100000,33.04100000,1,0,"1",1.14602842,9.80452726,93299.56965900,10.51278041,-10.70558381,-7.79520364,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740004,690.41195858,13.91181870,4.24371831,0.01356730,0.00634672,0.08833974,-12.37622309,-10.70280353,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026573,140.00486190,948.49453116,16.36815920,10.31949607,
33.05100000,33.05100000,1,0,"1",1.14603317,9.80452739,93300.04661002,10.51305620,-10.70547413,-7.79512378,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740009,690.36952149,13.91168709,4.24370955,0.01356796,0.00634704,0.08834401,-12.37622403,-10.70280304,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026503,140.00486064,948.48064717,16.36815920,10.31949620,
33.06100000,33.06100000,1,0,"1",1.14603791,9.80452752,93300.52356204,10.51333198,-10.70536445,-7.79504392,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740015,690.32708448,13.91155547,4.24370080,0.01356862,0.00634736,0.08834828,-12.37622496,-10.70280255,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026433,140.00485938,948.46678163,16.36815920,10.31949633,
33.07100000,33.07100000,1,0,"1",1.14604265,9.80452765,93301.00051504,10.51360776,-10.70525477,-7.79496405,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740020,690.28464756,13.91142385,4.24369204,0.01356929,0.00634768,0.08835256,-12.37622590,-10.70280206,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026362,140.00485812,948.45293453,16.36815920,10.31949647,
33.08100000,33.08100000,1,0,"1",1.14604740,9.80452778,93301.47746904,10.51388354,-10.70514508,-7.79488418,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740025,690.24221073,13.91129222,4.24368328,0.01356995,0.00634800,0.08835683,-12.37622684,-10.70280157,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026292,140.00485686,948.43910588,16.36815920,10.31949660,
33.09100000,33.09100000,1,0,"1",1.14605214,9.80452791,93301.95442402,10.51415932,-10.70503538,-7.79480431,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740031,690.19977399,13.91116058,4.24367453,0.01357061,0.00634832,0.08836111,-12.37622777,-10.70280108,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026222,140.00485560,948.42529568,16.36815920,10.31949674,
33.10100000,33.10100000,1,0,"1",1.14605689,9.80452804,93302.43138000,10.51443509,-10.70492568,-7.79472443,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740036,690.15733733,13.91102894,4.24366577,0.01357127,0.00634864,0.08836538,-12.37622871,-10.70280060,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026152,140.00485433,948.41150392,16.36815920,10.31949687,
33.11100000,33.11100000,1,0,"1",1.14606163,9.80452817,93302.90833696,10.51471087,-10.70481597,-7.79464455,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740042,690.11490076,13.91089729,4.24365701,0.01357194,0.00634896,0.08836966,-12.37622965,-10.70280011,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026081,140.00485307,948.39773060,16.36815920,10.31949700,
33.12100000,33.12100000,1,0,"1",1.14606638,9.80452830,93303.38529492,10.51498665,-10.70470626,-7.79456466,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740047,690.07246428,13.91076563,4.24364826,0.01357260,0.00634928,0.08837394,-12.37623058,-10.70279962,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25026011,140.00485181,948.38397574,16.36815920,10.31949714,
33.13100000,33.13100000,1,0,"1",1.14607112,9.80452843,93303.86225387,10.51526243,-10.70459654,-7.79448477,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740053,690.03002789,13.91063397,4.24363950,0.01357326,0.00634960,0.08837821,-12.37623152,-10.70279913,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025941,140.00485055,948.37023932,16.36815920,10.31949727,
33.14100000,33.14100000,1,0,"1",1.14607587,9.80452856,93304.33921381,10.51553820,-10.70448682,-7.79440488,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740058,689.98759158,13.91050230,4.24363075,0.01357392,0.00634992,0.08838249,-12.37623246,-10.70279864,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025870,140.00484929,948.35652134,16.36815920,10.31949740,
33.15100000,33.15100000,1,0,"1",1.14608061,9.80452869,93304.81617473,10.51581398,-10.70437709,-7.79432498,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740064,689.94515536,13.91037063,4.24362199,0.01357459,0.00635024,0.08838677,-12.37623339,-10.70279815,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025800,140.00484803,948.34282181,16.36815920,10.31949754,
33.16100000,33.16100000,1,0,"1",1.14608535,9.80452882,93305.29313665,10.51608975,-10.70426736,-7.79424508,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740069,689.90271923,13.91023895,4.24361323,0.01357525,0.00635056,0.08839105,-12.37623433,-10.70279766,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025730,140.00484677,948.32914073,16.36815920,10.31949767,
33.17100000,33.17100000,1,0,"1",1.14609010,9.80452895,93305.77009956,10.51636553,-10.70415762,-7.79416517,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740074,689.86028319,13.91010726,4.24360448,0.01357591,0.00635088,0.08839533,-12.37623527,-10.70279717,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025660,140.00484551,948.31547810,16.36815920,10.31949780,
33.18100000,33.18100000,1,0,"1",1.14609484,9.80452908,93306.24706346,10.51664130,-10.70404787,-7.79408526,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740080,689.81784723,13.90997557,4.24359572,0.01357658,0.00635120,0.08839961,-12.37623621,-10.70279668,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025589,140.00484425,948.30183392,16.36815920,10.31949794,
33.19100000,33.19100000,1,0,"1",1.14609959,9.80452921,93306.72402835,10.51691708,-10.70393812,-7.79400535,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740085,689.77541136,13.90984387,4.24358697,0.01357724,0.00635152,0.08840389,-12.37623714,-10.70279619,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025519,140.00484299,948.28820818,16.36815920,10.31949807,
33.20100000,33.20100000,1,0,"1",1.14610433,9.80452934,93307.20099423,10.51719285,-10.70382837,-7.79392543,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740091,689.73297558,13.90971216,4.24357821,0.01357790,0.00635184,0.08840817,-12.37623808,-10.70279570,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025449,140.00484173,948.27460089,16.36815920,10.31949820,
33.21100000,33.21100000,1,0,"1",1.14610908,9.80452948,93307.67796110,10.51746862,-10.70371861,-7.79384551,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740096,689.69053989,13.90958045,4.24356945,0.01357857,0.00635216,0.08841245,-12.37623902,-10.70279521,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025378,140.00484047,948.26101205,16.36815920,10.31949834,
33.22100000,33.22100000,1,0,"1",1.14611382,9.80452961,93308.15492896,10.51774439,-10.70360884,-7.79376558,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740102,689.64810428,13.90944873,4.24356070,0.01357923,0.00635248,0.08841673,-12.37623996,-10.70279472,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025308,140.00483921,948.24744166,16.36815920,10.31949847,
33.23100000,33.23100000,1,0,"1",1.14611857,9.80452974,93308.63189782,10.51802017,-10.70349907,-7.79368566,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740107,689.60566876,13.90931701,4.24355194,0.01357989,0.00635280,0.08842101,-12.37624089,-10.70279423,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025238,140.00483795,948.23388972,16.36815920,10.31949861,
33.24100000,33.24100000,1,0,"1",1.14612331,9.80452987,93309.10886766,10.51829594,-10.70338929,-7.79360572,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740113,689.56323333,13.90918528,4.24354319,0.01358056,0.00635312,0.08842529,-12.37624183,-10.70279374,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025168,140.00483669,948.22035623,16.36815920,10.31949874,
33.25100000,33.25100000,1,0,"1",1.14612805,9.80453000,93309.58583849,10.51857171,-10.70327951,-7.79352578,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740118,689.52079799,13.90905354,4.24353443,0.01358122,0.00635344,0.08842958,-12.37624277,-10.70279325,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025097,140.00483543,948.20684119,16.36815920,10.31949887,
33.26100000,33.26100000,1,0,"1",1.14613280,9.80453013,93310.06281031,10.51884748,-10.70316972,-7.79344584,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740123,689.47836273,13.90892180,4.24352568,0.01358188,0.00635376,0.08843386,-12.37624371,-10.70279276,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25025027,140.00483417,948.19334459,16.36815920,10.31949901,
33.27100000,33.27100000,1,0,"1",1.14613754,9.80453026,93310.53978313,10.51912325,-10.70305993,-7.79336590,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740129,689.43592756,13.90879005,4.24351692,0.01358255,0.00635408,0.08843814,-12.37624465,-10.70279227,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25024957,140.00483291,948.17986645,16.36815920,10.31949914,
33.28100000,33.28100000,1,0,"1",1.14614229,9.80453039,93311.01675693,10.51939901,-10.70295013,-7.79328595,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33740134,689.39349248,13.90865829,4.24350816,0.01358321,0.00635440,0.08844243,-12.37624558,-10.70279178,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.25024887,140.00483165,948.16640675,16.36815920,10.31949927,
